"","time","depth","ensemble","obs_flag","species_1","species_2","forecast","data_assimilation"
"401",2001-03-10,3,4,2,5.70758477205157,9.84840429715462,0,0
"402",2001-03-10,5,4,2,4.3969122766192,10.2097826157068,0,0
"403",2001-03-10,1,5,2,5.29795569774924,12.4300186469732,0,0
"404",2001-03-10,3,5,2,4.42701757461721,10.9899508115216,0,0
"405",2001-03-10,5,5,2,4.95900324080121,11.8148617998765,0,0
"406",2001-03-10,1,6,2,4.83778427962633,12.1681298382472,0,0
"407",2001-03-10,3,6,2,5.11364394285706,11.0951572629689,0,0
"408",2001-03-10,5,6,2,4.60759762478578,10.5025291758664,0,0
"409",2001-03-10,1,7,2,4.88581730524367,11.1170669801523,0,0
"410",2001-03-10,3,7,2,5.63152861821614,10.556057233793,0,0
"411",2001-03-10,5,7,2,4.47659646281931,10.8199535874404,0,0
"412",2001-03-10,1,8,2,5.34496709578869,11.7200934005383,0,0
"413",2001-03-10,3,8,2,5.43636768200805,10.9727144848047,0,0
"414",2001-03-10,5,8,2,4.9494362838555,10.9749805986647,0,0
"415",2001-03-10,1,9,2,5.81745532647153,11.2785515565466,0,0
"416",2001-03-10,3,9,2,5.43916337676446,11.6053363770455,0,0
"417",2001-03-10,5,9,2,5.47485444850797,11.3124782880927,0,0
"418",2001-03-10,1,10,2,4.63685929442782,11.7397639864368,0,0
"419",2001-03-10,3,10,2,4.46629491409259,10.7767252476241,0,0
"420",2001-03-10,5,10,2,4.75767411223004,9.17519330442579,0,0
"421",2001-03-11,1,1,1,6.42717359887969,25.9501762616239,0,0
"422",2001-03-11,3,1,1,6.45337274322557,25.9421937974178,0,0
"423",2001-03-11,5,1,1,6.50287790400148,25.4974064694091,0,0
"424",2001-03-11,1,2,1,6.47141008468163,25.6299107606818,0,0
"425",2001-03-11,3,2,1,6.51451116693838,25.1904139692526,0,0
"426",2001-03-11,5,2,1,6.45210872389812,25.6104899809887,0,0
"427",2001-03-11,1,3,1,6.46241660521147,25.6850329388357,0,0
"428",2001-03-11,3,3,1,6.50270810834669,25.2306027486601,0,0
"429",2001-03-11,5,3,1,6.51040652778898,25.3603624831611,0,0
"430",2001-03-11,1,4,1,6.48740695270612,25.5371604378392,0,0
"431",2001-03-11,3,4,1,6.52751418229832,24.9065028393009,0,0
"432",2001-03-11,5,4,1,6.54582583430553,25.0670409548486,0,0
"433",2001-03-11,1,5,1,6.35003870650058,26.2475278816307,0,0
"434",2001-03-11,3,5,1,6.47242486669351,25.5017962566401,0,0
"435",2001-03-11,5,5,1,6.39993540988525,26.047935617275,0,0
"436",2001-03-11,1,6,1,6.39418920315166,26.1795360879781,0,0
"437",2001-03-11,3,6,1,6.46986955338018,25.5746841146212,0,0
"438",2001-03-11,5,6,1,6.50171665738634,25.2792044141476,0,0
"439",2001-03-11,1,7,1,6.45339896658035,25.6269529050005,0,0
"440",2001-03-11,3,7,1,6.52897372330897,25.2318568195214,0,0
"441",2001-03-11,5,7,1,6.45533356238627,25.6389428150683,0,0
"442",2001-03-11,1,8,1,6.42728109283517,25.9529290910639,0,0
"443",2001-03-11,3,8,1,6.4692033754606,25.5340060633583,0,0
"444",2001-03-11,5,8,1,6.49950230846791,25.3305375489337,0,0
"445",2001-03-11,1,9,1,6.44749714875137,25.8573337883164,0,0
"446",2001-03-11,3,9,1,6.41772624029448,26.042905700164,0,0
"447",2001-03-11,5,9,1,6.43596583806529,25.8627815742588,0,0
"448",2001-03-11,1,10,1,6.39177399914784,26.0742868434234,0,0
"449",2001-03-11,3,10,1,6.46855744209853,25.3949382582303,0,0
"450",2001-03-11,5,10,1,6.61555159679328,24.1411665499747,0,0
"451",2001-03-11,1,1,2,6.24916882633524,26.0024697899994,0,0
"452",2001-03-11,3,1,2,6.41351556953617,25.9653906902984,0,0
"453",2001-03-11,5,1,2,6.61156800947103,25.4570751230854,0,0
"454",2001-03-11,1,2,2,6.80334838501471,25.4151797295428,0,0
"455",2001-03-11,3,2,2,6.26474669098276,25.0173815539014,0,0
"456",2001-03-11,5,2,2,6.22565728062951,25.7431358098926,0,0
"457",2001-03-11,1,3,2,6.53320304127758,25.6842434946896,0,0
"458",2001-03-11,3,3,2,7.27639422118928,25.0368308348872,0,0
"459",2001-03-11,5,3,2,5.9462622601903,25.6945619442407,0,0
"460",2001-03-11,1,4,2,6.2992336176256,25.6854324499242,0,0
"461",2001-03-11,3,4,2,6.98155740322857,24.8430264663592,0,0
"462",2001-03-11,5,4,2,5.44258353770072,24.8761238311379,0,0
"463",2001-03-11,1,5,2,6.83562089353121,26.2502271439443,0,0
"464",2001-03-11,3,5,2,5.94528535605629,25.480847399018,0,0
"465",2001-03-11,5,5,2,5.80998330990611,26.6901754086285,0,0
"466",2001-03-11,1,6,2,5.81013870817833,25.8233288359476,0,0
"467",2001-03-11,3,6,2,5.85324720662703,25.3346918057367,0,0
"468",2001-03-11,5,6,2,6.37193533575562,25.1465310308237,0,0
"469",2001-03-11,1,7,2,6.18698265377897,25.571841033606,0,0
"470",2001-03-11,3,7,2,6.19882580832118,25.2544595239608,0,0
"471",2001-03-11,5,7,2,6.01818722449338,25.2223800618076,0,0
"472",2001-03-11,1,8,2,5.62325100536282,25.5629723318555,0,0
"473",2001-03-11,3,8,2,6.5989691033445,25.5663180775419,0,0
"474",2001-03-11,5,8,2,6.49295198228212,25.4641311638453,0,0
"475",2001-03-11,1,9,2,5.30860836836276,25.9154386845058,0,0
"476",2001-03-11,3,9,2,6.4420960903332,25.8283306200172,0,0
"477",2001-03-11,5,9,2,5.43059817174766,25.6371454752645,0,0
"478",2001-03-11,1,10,2,6.47413100843482,26.1152776115835,0,0
"479",2001-03-11,3,10,2,6.52561215699713,25.1882788424092,0,0
"480",2001-03-11,5,10,2,7.08793889575209,23.9402225794694,0,0
"481",2001-03-12,1,1,1,5.39500442297107,2.19839055179684,0,0
"482",2001-03-12,3,1,1,5.38484966196148,2.25269630713989,0,0
"483",2001-03-12,5,1,1,5.47567500099112,3.89215606191864,0,0
"484",2001-03-12,1,2,1,5.43816985485971,3.39684439091961,0,0
"485",2001-03-12,3,2,1,5.49004904478421,5.03756312302305,0,0
"486",2001-03-12,5,2,1,5.44305898717607,3.4905856101443,0,0
"487",2001-03-12,1,3,1,5.43897044488253,3.21131708009831,0,0
"488",2001-03-12,3,3,1,5.49631140736338,4.88127377555454,0,0
"489",2001-03-12,5,3,1,5.4668639860355,4.40709162259565,0,0
"490",2001-03-12,1,4,1,5.45021415064308,3.74093723974309,0,0
"491",2001-03-12,3,4,1,5.54042665977493,6.02058394956661,0,0
"492",2001-03-12,5,4,1,5.53126114340185,5.44459858322384,0,0
"493",2001-03-12,1,5,1,5.34312369464136,1.05768552857136,0,0
"494",2001-03-12,3,5,1,5.46645884476011,3.88051870436079,0,0
"495",2001-03-12,5,5,1,5.37488084704889,1.84111042099048,0,0
"496",2001-03-12,1,6,1,5.35407018989655,1.32759126688439,0,0
"497",2001-03-12,3,6,1,5.45393974334801,3.6111497911342,0,0
"498",2001-03-12,5,6,1,5.47380860116458,4.68117800335441,0,0
"499",2001-03-12,1,7,1,5.43441311767569,3.41918925031178,0,0
"500",2001-03-12,3,7,1,5.52222173402757,4.83313291933089,0,0
"501",2001-03-12,5,7,1,5.4209974775813,3.38114373697187,0,0
"502",2001-03-12,1,8,1,5.38133367031093,2.20856057105007,0,0
"503",2001-03-12,3,8,1,5.45178843859507,3.7481110743387,0,0
"504",2001-03-12,5,8,1,5.49306241495317,4.50337649082286,0,0
"505",2001-03-12,1,9,1,5.40536865429297,2.5557166720929,0,0
"506",2001-03-12,3,9,1,5.38659290659552,1.85595200406617,0,0
"507",2001-03-12,5,9,1,5.38904812319601,2.52517022169131,0,0
"508",2001-03-12,1,10,1,5.35665328608258,1.74383995043832,0,0
"509",2001-03-12,3,10,1,5.46627495298751,4.27485092950213,0,0
"510",2001-03-12,5,10,1,5.66875903151088,8.61419296322268,0,0
"511",2001-03-12,1,1,2,4.83848432611317,2.12982951392345,0,0
"512",2001-03-12,3,1,2,6.33937074302594,2.09726806796884,0,0
"513",2001-03-12,5,1,2,4.66852001381144,3.97265408403677,0,0
"514",2001-03-12,1,2,2,5.05616689944598,3.14760797859603,0,0
"515",2001-03-12,3,2,2,5.60486350195762,5.07491310145143,0,0
"516",2001-03-12,5,2,2,4.96992858832192,3.44092792029653,0,0
"517",2001-03-12,1,3,2,4.92270687632998,3.32278628092287,0,0
"518",2001-03-12,3,3,2,5.40045028969522,5.17315220838576,0,0
"519",2001-03-12,5,3,2,5.64071235225483,4.58984413988187,0,0
"520",2001-03-12,1,4,2,5.66081287045048,3.67634717737381,0,0
"521",2001-03-12,3,4,2,5.02367815673849,6.05467864385845,0,0
"522",2001-03-12,5,4,2,5.62109017883777,5.06291669934037,0,0
"523",2001-03-12,1,5,2,5.93715118569325,0.955732626217768,0,0
"524",2001-03-12,3,5,2,6.10769677632143,4.42595798194304,0,0
"525",2001-03-12,5,5,2,4.93701228416223,1.41390551325088,0,0
"526",2001-03-12,1,6,2,5.49362438676185,1.36797975434705,0,0
"527",2001-03-12,3,6,2,5.50217917320125,3.52436360287385,0,0
"528",2001-03-12,5,6,2,6.09430054893253,4.68187439036701,0,0
"529",2001-03-12,1,7,2,6.11692880033511,3.60081536408841,0,0
"530",2001-03-12,3,7,2,5.56266585362713,4.85516048025434,0,0
"531",2001-03-12,5,7,2,4.32942280290135,3.33173884555242,0,0
"532",2001-03-12,1,8,2,5.45373285696516,2.08043921673101,0,0
"533",2001-03-12,3,8,2,5.55989421172395,3.78564383774399,0,0
"534",2001-03-12,5,8,2,6.1457815860237,4.86244126511102,0,0
"535",2001-03-12,1,9,2,5.45583845156602,2.36103784126325,0,0
"536",2001-03-12,3,9,2,5.9443200453355,1.66445155563208,0,0
"537",2001-03-12,5,9,2,4.93182038852319,2.63091582819804,0,0
"538",2001-03-12,1,10,2,5.83733875134822,1.5670950555581,0,0
"539",2001-03-12,3,10,2,5.60238357828918,4.13608803676748,0,0
"540",2001-03-12,5,10,2,6.31849530419129,8.82933942406466,0,0
"541",2001-03-13,1,1,1,7.6515930487823,8.02079401397156,0,0
"542",2001-03-13,3,1,1,7.65068070170736,8.20414468563018,0,0
"543",2001-03-13,5,1,1,7.51578654864534,13.1997180133018,0,0
"544",2001-03-13,1,2,1,7.5535942073781,11.797001155857,0,0
"545",2001-03-13,3,2,1,7.40294553195754,16.2243761599274,0,0
"546",2001-03-13,5,2,1,7.55013025054016,12.0627764941793,0,0
"547",2001-03-13,1,3,1,7.56203578582619,11.2403214029147,0,0
"548",2001-03-13,3,3,1,7.42661974908881,15.8492272366029,0,0
"549",2001-03-13,5,3,1,7.45508656207197,14.6198257867415,0,0
"550",2001-03-13,1,4,1,7.52816480177182,12.7977158033775,0,0
"551",2001-03-13,3,4,1,7.35278367895003,18.5043144424873,0,0
"552",2001-03-13,5,4,1,7.40077575089409,17.2155326440573,0,0
"553",2001-03-13,1,5,1,7.72552007303535,4.04474032214774,0,0
"554",2001-03-13,3,5,1,7.50817141716707,13.1592582792035,0,0
"555",2001-03-13,5,5,1,7.66787191212553,6.83118241955712,0,0
"556",2001-03-13,1,6,1,7.70698031587896,5.01220720972406,0,0
"557",2001-03-13,3,6,1,7.55385246339075,12.4068700511011,0,0
"558",2001-03-13,5,6,1,7.4355396071774,15.3317215760406,0,0
"559",2001-03-13,1,7,1,7.5275701300256,11.8586494002183,0,0
"560",2001-03-13,3,7,1,7.45624816472995,15.7237945050001,0,0
"561",2001-03-13,5,7,1,7.51115208707637,11.7305499429448,0,0
"562",2001-03-13,1,8,1,7.63824802535466,8.06337376712637,0,0
"563",2001-03-13,3,8,1,7.51190138352442,12.7905965655827,0,0
"564",2001-03-13,5,8,1,7.47950419420375,14.8641472826076,0,0
"565",2001-03-13,1,9,1,7.60894016730592,9.19620816643081,0,0
"566",2001-03-13,3,9,1,7.67432857281794,6.86605876909153,0,0
"567",2001-03-13,5,9,1,7.59385917402283,9.08906918170643,0,0
"568",2001-03-13,1,10,1,7.64724453506148,6.49682295507416,0,0
"569",2001-03-13,3,10,1,7.49338509597886,14.2618880504417,0,0
"570",2001-03-13,5,10,1,7.14583076027367,23.1119706929885,0,0
"571",2001-03-13,1,1,2,7.20752376946211,7.87556181742029,0,0
"572",2001-03-13,3,1,2,8.13604740991165,8.2795393650607,0,0
"573",2001-03-13,5,1,2,6.8852445887341,12.6745482328052,0,0
"574",2001-03-13,1,2,2,8.4065841191604,11.4117678156917,0,0
"575",2001-03-13,3,2,2,7.48557124349762,15.6386807242119,0,0
"576",2001-03-13,5,2,2,7.4248300328446,11.9180170307885,0,0
"577",2001-03-13,1,3,2,7.02998092831657,10.9176059084186,0,0
"578",2001-03-13,3,3,2,7.2773917551062,15.7925049612139,0,0
"579",2001-03-13,5,3,2,7.56836834901166,14.7041545026921,0,0
"580",2001-03-13,1,4,2,8.49541708300069,12.9042799185117,0,0
"581",2001-03-13,3,4,2,7.66718529663883,18.2198475508983,0,0
"582",2001-03-13,5,4,2,7.61634272313705,17.3271951180948,0,0
"583",2001-03-13,1,5,2,7.71647660720536,3.37039250563764,0,0
"584",2001-03-13,3,5,2,7.55037065828951,13.1180331464094,0,0
"585",2001-03-13,5,5,2,7.14035460602327,7.13284735691312,0,0
"586",2001-03-13,1,6,2,8.21193092778488,4.88681258030931,0,0
"587",2001-03-13,3,6,2,8.23072970227264,12.7959151062857,0,0
"588",2001-03-13,5,6,2,7.4760803765341,15.2420786169328,0,0
"589",2001-03-13,1,7,2,7.6182588533033,12.5577102530154,0,0
"590",2001-03-13,3,7,2,7.03380153513696,15.8713925785743,0,0
"591",2001-03-13,5,7,2,7.53184366309652,11.3830043306773,0,0
"592",2001-03-13,1,8,2,8.02016049382209,7.94269629175449,0,0
"593",2001-03-13,3,8,2,7.65629806431385,12.8087588294401,0,0
"594",2001-03-13,5,8,2,8.20337509722203,14.9171209054605,0,0
"595",2001-03-13,1,9,2,8.13649543222561,9.31280259865488,0,0
"596",2001-03-13,3,9,2,7.41000666338953,6.84001833618778,0,0
"597",2001-03-13,5,9,2,7.72265072812346,9.27147865519649,0,0
"598",2001-03-13,1,10,2,6.96382401222017,6.41018008535194,0,0
"599",2001-03-13,3,10,2,6.83414039650421,14.0929760183254,0,0
"600",2001-03-13,5,10,2,6.49599784873439,22.9405205610027,0,0
"601",2001-03-14,1,1,1,8.22532409763221,22.2498893357567,0,0
"602",2001-03-14,3,1,1,8.17853577485695,22.5514060916926,0,0
"603",2001-03-14,5,1,1,7.40523992651683,26.3570025546576,0,0
"604",2001-03-14,1,2,1,7.62085162744851,26.0386723339697,0,0
"605",2001-03-14,3,2,1,6.92085462120861,25.0410404324252,0,0
"606",2001-03-14,5,2,1,7.58177497355737,26.150236018858,0,0
"607",2001-03-14,1,3,1,7.69175625776601,25.7662064398585,0,0
"608",2001-03-14,3,3,1,6.97465813830647,25.3586974350876,0,0
"609",2001-03-14,5,3,1,7.16674404438668,26.0963032188903,0,0
"610",2001-03-14,1,4,1,7.45645494371303,26.3251006336434,0,0
"611",2001-03-14,3,4,1,6.57987461765629,22.2554284891184,0,0
"612",2001-03-14,5,4,1,6.77803983701493,24.0157152264644,0,0
"613",2001-03-14,1,5,1,8.87036632289697,13.6372182402621,0,0
"614",2001-03-14,3,5,1,7.41096253721351,26.3698427597117,0,0
"615",2001-03-14,5,5,1,8.41299680641828,20.1895463629828,0,0
"616",2001-03-14,1,6,1,8.69512358244947,16.1576891774128,0,0
"617",2001-03-14,3,6,1,7.51312360292368,26.2693949164411,0,0
"618",2001-03-14,5,6,1,7.06907695346854,25.70721631048,0,0
"619",2001-03-14,1,7,1,7.60937705534839,26.0778016003696,0,0
"620",2001-03-14,3,7,1,7.00213720451206,25.4373161978138,0,0
"621",2001-03-14,5,7,1,7.6090347083873,26.0020132386323,0,0
"622",2001-03-14,1,8,1,8.22168505928011,22.3285324987024,0,0
"623",2001-03-14,3,8,1,7.48153015120121,26.330559098317,0,0
"624",2001-03-14,5,8,1,7.13794560366303,25.9601035145249,0,0
"625",2001-03-14,1,9,1,8.0333161914749,23.9028335019903,0,0
"626",2001-03-14,3,9,1,8.41148088665897,20.2450649674876,0,0
"627",2001-03-14,5,9,1,8.04852283351825,23.7678032868309,0,0
"628",2001-03-14,1,10,1,8.46082328947534,19.502519862061,0,0
"629",2001-03-14,3,10,1,7.25334354051528,26.2189792901452,0,0
"630",2001-03-14,5,10,1,5.87352261809058,11.7911189873908,0,0
"631",2001-03-14,1,1,2,7.91813982664728,22.0809111693252,0,0
"632",2001-03-14,3,1,2,8.85511627931599,22.4456667363543,0,0
"633",2001-03-14,5,1,2,7.42622611835499,26.7124112946656,0,0
"634",2001-03-14,1,2,2,7.42189109097707,25.8506768887135,0,0
"635",2001-03-14,3,2,2,6.63567079508155,25.1569667087344,0,0
"636",2001-03-14,5,2,2,6.61948664750281,25.99010619699,0,0
"637",2001-03-14,1,3,2,7.03300852274982,25.7808122690904,0,0
"638",2001-03-14,3,3,2,6.90270644963324,25.3393829048301,0,0
"639",2001-03-14,5,3,2,7.40847271819525,26.0990959006318,0,0
"640",2001-03-14,1,4,2,7.58611171292157,26.3997275345473,0,0
"641",2001-03-14,3,4,2,6.35420874770956,22.0964524441583,0,0
"642",2001-03-14,5,4,2,6.79315344846004,24.0700500481703,0,0
"643",2001-03-14,1,5,2,8.80113266314282,14.1577120197181,0,0
"644",2001-03-14,3,5,2,7.52885652870973,26.4880404124157,0,0
"645",2001-03-14,5,5,2,7.85698495097637,20.4845078492995,0,0
"646",2001-03-14,1,6,2,8.42756662601223,16.1356062640575,0,0
"647",2001-03-14,3,6,2,7.74008254237247,26.4596575118451,0,0
"648",2001-03-14,5,6,2,6.93055333947298,25.5813477120856,0,0
"649",2001-03-14,1,7,2,7.5565017320099,25.9064890927204,0,0
"650",2001-03-14,3,7,2,6.75984243793809,25.2559468348091,0,0
"651",2001-03-14,5,7,2,7.36198368358733,25.9149412355783,0,0
"652",2001-03-14,1,8,2,7.85949526291793,22.4658883162173,0,0
"653",2001-03-14,3,8,2,7.37369322784889,26.5431548023313,0,0
"654",2001-03-14,5,8,2,7.35869688121081,26.1093737638382,0,0
"655",2001-03-14,1,9,2,8.10813070869362,23.6746200713502,0,0
"656",2001-03-14,3,9,2,9.72833566813314,20.2782878472221,0,0
"657",2001-03-14,5,9,2,8.14877599243343,24.0614732931664,0,0
"658",2001-03-14,1,10,2,8.72442793233958,19.8372156165035,0,0
"659",2001-03-14,3,10,2,6.52383255688813,25.7735296418892,0,0
"660",2001-03-14,5,10,2,6.04244157807787,11.8792838048416,0,0
"661",2001-03-15,1,1,1,6.01733636117714,14.2406645761635,0,0
"662",2001-03-15,3,1,1,5.98663655825546,13.3998723498111,0,0
"663",2001-03-15,5,1,1,5.42353332662838,0.623056870720183,0,0
"664",2001-03-15,1,2,1,5.47399369843788,1.8762845508643,0,0
"665",2001-03-15,3,2,1,5.58030762828584,5.55419688308869,0,0
"666",2001-03-15,5,2,1,5.4417407448331,1.43704969555878,0,0
"667",2001-03-15,1,3,1,5.50801351665308,2.89477336586884,0,0
"668",2001-03-15,3,3,1,5.54472778520769,4.40501271528865,0,0
"669",2001-03-15,5,3,1,5.47147734142904,1.64321911013176,0,0
"670",2001-03-15,1,4,1,5.43048027954918,0.767230164199143,0,0
"671",2001-03-15,3,4,1,5.91915713771433,14.2211869530533,0,0
"672",2001-03-15,5,4,1,5.70564582715153,9.01243297245062,0,0
"673",2001-03-15,1,5,1,7.475464572834,26.3256174210533,0,0
"674",2001-03-15,3,5,1,5.43363505684272,0.564978787923457,0,0
"675",2001-03-15,5,5,1,6.34938168985888,19.1733420419609,0,0
"676",2001-03-15,1,6,1,7.02425462539925,25.1121521790974,0,0
"677",2001-03-15,3,6,1,5.45401565888628,0.968195830804673,0,0
"678",2001-03-15,5,6,1,5.49458773300059,3.11472341695584,0,0
"679",2001-03-15,1,7,1,5.43523291826556,1.70863975663974,0,0
"680",2001-03-15,3,7,1,5.52866012622933,4.1070235296873,0,0
"681",2001-03-15,5,7,1,5.46996500676035,2.00621595998891,0,0
"682",2001-03-15,1,8,1,6.01626115143424,14.0336268817039,0,0
"683",2001-03-15,3,8,1,5.42264450794802,0.745569680658394,0,0
"684",2001-03-15,5,8,1,5.47557787990741,2.15080600827396,0,0
"685",2001-03-15,1,9,1,5.77807677207518,9.38496619930166,0,0
"686",2001-03-15,3,9,1,6.33581561746588,19.0323874182004,0,0
"687",2001-03-15,5,9,1,5.80158241616758,9.78111203592179,0,0
"688",2001-03-15,1,10,1,6.46013073934095,20.518531624446,0,0
"689",2001-03-15,3,10,1,5.44233590659662,1.18440910587158,0,0
"690",2001-03-15,5,10,1,6.89834649729249,26.0518770298696,0,0
"691",2001-03-15,1,1,2,6.17899117327867,14.3165997826439,0,0
"692",2001-03-15,3,1,2,5.98381477560439,13.2917638398632,0,0
"693",2001-03-15,5,1,2,5.5683536482106,0.691014292980406,0,0
"694",2001-03-15,1,2,2,4.25958993709667,2.22188335554854,0,0
"695",2001-03-15,3,2,2,6.10641746925879,5.87380218882922,0,0
"696",2001-03-15,5,2,2,6.4421315703891,1.21119648290185,0,0
"697",2001-03-15,1,3,2,4.9507013155641,3.07578621898162,0,0
"698",2001-03-15,3,3,2,4.76893613136473,4.32737682928375,0,0
"699",2001-03-15,5,3,2,6.21263263955005,1.4746084752343,0,0
"700",2001-03-15,1,4,2,5.40032250269793,0.718526411806518,0,0
"701",2001-03-15,3,4,2,5.33598779331963,14.2295658662903,0,0
"702",2001-03-15,5,4,2,5.64935071299982,9.14418074023915,0,0
"703",2001-03-15,1,5,2,7.67092180537542,26.4025800896333,0,0
"704",2001-03-15,3,5,2,5.30672482094817,0.65854489633358,0,0
"705",2001-03-15,5,5,2,6.434591406801,19.3118259692098,0,0
"706",2001-03-15,1,6,2,6.88605143391052,25.3454097948939,0,0
"707",2001-03-15,3,6,2,6.21372645949183,0.881616792092311,0,0
"708",2001-03-15,5,6,2,6.03934170739636,3.21648060518797,0,0
"709",2001-03-15,1,7,2,5.37566064295554,1.7412830034675,0,0
"710",2001-03-15,3,7,2,5.41811106354056,4.10254058990651,0,0
"711",2001-03-15,5,7,2,5.84741508698767,1.96145369566492,0,0
"712",2001-03-15,1,8,2,5.26200233274806,14.0351610025833,0,0
"713",2001-03-15,3,8,2,5.51741509079562,0.724404158885219,0,0
"714",2001-03-15,5,8,2,6.36258256248492,2.30399959146927,0,0
"715",2001-03-15,1,9,2,5.7212929048589,9.70479609498103,0,0
"716",2001-03-15,3,9,2,5.35615229811261,19.0750697643046,0,0
"717",2001-03-15,5,9,2,5.79116407807037,9.69932525343215,0,0
"718",2001-03-15,1,10,2,6.54023780300151,20.4180555119649,0,0
"719",2001-03-15,3,10,2,5.58788281071905,1.3438526460968,0,0
"720",2001-03-15,5,10,2,7.51541188791104,25.9412321486942,0,0
"721",2001-03-16,1,1,1,6.69772975699102,26.2398788359598,0,0
"722",2001-03-16,3,1,1,6.76980530817883,26.3798971219665,0,0
"723",2001-03-16,5,1,1,7.84678483121545,2.40224500927745,0,0
"724",2001-03-16,1,2,1,7.74297108642404,6.93370213527692,0,0
"725",2001-03-16,3,2,1,7.42005064694906,17.455367775587,0,0
"726",2001-03-16,5,2,1,7.76454565599088,5.41706076727807,0,0
"727",2001-03-16,1,3,1,7.65204505069496,10.2666302317061,0,0
"728",2001-03-16,3,3,1,7.52768940574504,14.5915653461515,0,0
"729",2001-03-16,5,3,1,7.79496455541956,6.11609559090423,0,0
"730",2001-03-16,1,4,1,7.81735134498444,2.96927711417856,0,0
"731",2001-03-16,3,4,1,6.6351173135219,26.2312070836072,0,0
"732",2001-03-16,5,4,1,7.1294167443773,23.6580268794798,0,0
"733",2001-03-16,1,5,1,5.42229415224355,0.750978560006324,0,0
"734",2001-03-16,3,5,1,7.85330118671572,2.20317246630525,0,0
"735",2001-03-16,5,5,1,6.23071380267743,21.1219267663895,0,0
"736",2001-03-16,1,6,1,5.58750442872327,5.29793217881002,0,0
"737",2001-03-16,3,6,1,7.83929331298663,3.71002312007857,0,0
"738",2001-03-16,5,6,1,7.63276865905968,10.9341334221124,0,0
"739",2001-03-16,1,7,1,7.73915098253854,6.35443196193233,0,0
"740",2001-03-16,3,7,1,7.55650564241819,13.7985330507708,0,0
"741",2001-03-16,5,7,1,7.71876545583718,7.37692254210482,0,0
"742",2001-03-16,1,8,1,6.73254345826968,26.2730825146527,0,0
"743",2001-03-16,3,8,1,7.81216472432258,2.8643103129938,0,0
"744",2001-03-16,5,8,1,7.7064314222924,7.85810516100134,0,0
"745",2001-03-16,1,9,1,7.14018998537365,24.112153565895,0,0
"746",2001-03-16,3,9,1,6.25208682977833,21.3665387367982,0,0
"747",2001-03-16,5,9,1,7.10767949980927,24.5562544238086,0,0
"748",2001-03-16,1,10,1,6.0856960285025,18.4603198103811,0,0
"749",2001-03-16,3,10,1,7.78424967748145,4.5083448013392,0,0
"750",2001-03-16,5,10,1,5.44479697542828,1.82627950286044,0,0
"751",2001-03-16,1,1,2,5.87282580534251,26.3887229930474,0,0
"752",2001-03-16,3,1,2,7.44281435247683,26.2113259664662,0,0
"753",2001-03-16,5,1,2,7.82394116905987,2.32327055848062,0,0
"754",2001-03-16,1,2,2,7.43748391503797,7.15304121108072,0,0
"755",2001-03-16,3,2,2,7.35178032605022,17.3551601829287,0,0
"756",2001-03-16,5,2,2,7.13693672568093,5.36396402835209,0,0
"757",2001-03-16,1,3,2,8.35527705881091,9.93830032992621,0,0
"758",2001-03-16,3,3,2,7.6069627629742,14.5946778804043,0,0
"759",2001-03-16,5,3,2,7.4816707713042,6.10788518643595,0,0
"760",2001-03-16,1,4,2,7.33919678523147,2.83097113690928,0,0
"761",2001-03-16,3,4,2,6.66259363345736,26.1850924126677,0,0
"762",2001-03-16,5,4,2,6.9964005855353,23.8748564423035,0,0
"763",2001-03-16,1,5,2,5.77414324486661,0.630377407047472,0,0
"764",2001-03-16,3,5,2,8.02666304521634,2.11684991418953,0,0
"765",2001-03-16,5,5,2,6.41548492025488,21.2033336182674,0,0
"766",2001-03-16,1,6,2,4.81731470643738,5.16000572028026,0,0
"767",2001-03-16,3,6,2,7.77139260211835,3.89894672920748,0,0
"768",2001-03-16,5,6,2,7.27843162097872,10.9224792716237,0,0
"769",2001-03-16,1,7,2,6.47160924738593,6.18287011620889,0,0
"770",2001-03-16,3,7,2,7.06097630650089,13.657409440239,0,0
"771",2001-03-16,5,7,2,7.54481488910762,7.35325565447571,0,0
"772",2001-03-16,1,8,2,6.53022503824884,26.2439286698002,0,0
"773",2001-03-16,3,8,2,7.96746848524177,2.83528824080391,0,0
"774",2001-03-16,5,8,2,7.1615640858696,7.77697205218137,0,0
"775",2001-03-16,1,9,2,7.3781692045829,24.2267842995055,0,0
"776",2001-03-16,3,9,2,6.45666831081701,21.2673271073362,0,0
"777",2001-03-16,5,9,2,7.55686072843395,24.6538480491957,0,0
"778",2001-03-16,1,10,2,5.81654347770027,18.5437107556033,0,0
"779",2001-03-16,3,10,2,8.16480998564537,4.16160236456255,0,0
"780",2001-03-16,5,10,2,6.04065537980499,1.5464019894357,0,0
"781",2001-03-17,1,1,1,5.40347025559127,1.09721146085572,0,0
"782",2001-03-17,3,1,1,5.39075651393372,0.523388710617261,0,0
"783",2001-03-17,5,1,1,9.15438063945157,8.71553993023618,0,0
"784",2001-03-17,1,2,1,8.44092225366646,20.3414239462093,0,0
"785",2001-03-17,3,2,1,6.74306222206513,23.7322853447805,0,0
"786",2001-03-17,5,2,1,8.66884173140103,17.1422390118221,0,0
"787",2001-03-17,1,3,1,7.87599944130245,25.0324460323024,0,0
"788",2001-03-17,3,3,1,7.20451043690576,26.0912379768703,0,0
