"","time","depth","forecast_issue_time","data_assimilation","ForecastProject_id","Forecast_id","Statistic","species_1","species_2"
"245",2028-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",5.93896425790053,6.06120653194915
"246",2028-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",6.28624276492225,13.2785543792676
"247",2028-05-05,2,2001-03-04,0,30405043,"20010304T060000","mean",7.12515306148895,20.5390808984474
"248",2028-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.88296508224774,19.115599024375
"249",2028-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.43327734172919,22.8134382903343
"250",2028-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",6.99588718219287,19.8529609974476
"251",2028-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.71594990709076,18.1064838635553
"252",2028-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.47920834715325,21.9771872323429
"253",2029-05-05,1,2001-03-04,0,30405043,"20010304T060000","mean",7.24602782824594,20.8119667922978
"254",2029-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.95261441554676,16.864240545577
"255",2029-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.65215039233905,22.9989095906914
"256",2029-05-05,2,2001-03-04,0,30405043,"20010304T060000","mean",6.23912432340865,11.8451150864529
"257",2029-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",5.90662627146687,5.86432929837672
"258",2029-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",6.45088409858999,15.705934498673
"259",2029-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",6.31201065735706,13.6185094305165
"260",2029-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",5.96878182584237,8.73746434821036
"261",2029-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",6.52304151188661,17.6991841406112
"262",2030-05-05,1,2001-03-04,0,30405043,"20010304T060000","mean",6.23844043005587,10.1659340386357
"263",2030-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",5.89775141933711,5.29828882222487
"264",2030-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",6.85969250816186,18.725302550124
"265",2030-05-05,2,2001-03-04,0,30405043,"20010304T060000","mean",7.07074475028928,19.8138259476001
"266",2030-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.67366756529561,16.1178940146146
"267",2030-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.61325460714999,22.2975157281064
"268",2030-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",6.89175256786868,20.4551289148026
"269",2030-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.4827716891366,18.4730013621603
"270",2030-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.31780253256689,22.1444320727674
